underlying,identifier,instrumentType,instrument,contract,expiryDate,optionType,strikePrice,lastPrice,change,pChange,openPrice,highPrice,lowPrice,closePrice,volume,totalTurnover,value,premiumTurnOver,underlyingValue,openInterest,noOfTrades
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE44500.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,44500,54.2,-6.0,-9.97,54.2,54.2,54.2,54.2,45,2439.0,2439.0,2004938.9999999998,49831.85,42,3
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE40500.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,40500,5.55,-0.45,-7.5,5.25,5.55,5.25,5.55,45,244.35,244.35,1822744.35,49831.85,88,3
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE59000.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,59000,8150.0,2362.45,40.82,8150.0,8150.0,8150.0,8150.0,30,244500.0,244500.0,2014500.0,49831.85,2,2
BANKNIFTY,OPTIDXBANKNIFTY24-12-2024PE57000.00,OPTIDX,Index Options,BANKNIFTY 24-Dec-2024,24-Dec-2024,Put,57000,5300.0,-1187.6,-18.31,5475.0,5475.0,5300.0,5300.0,30,161625.0,161625.0,1871625.0,49831.85,0,2
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE56000.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,56000,4950.0,546.25,12.4,5367.2,5367.2,4950.0,4950.0,30,154758.0,154758.0,1834758.0,49831.85,2,2
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE59500.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,59500,28.0,1.3,4.87,28.0,28.0,28.0,28.0,30,840.0,840.0,1785840.0,49831.85,19,2
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE59000.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,59000,18.05,-4.95,-21.52,18.0,18.05,18.0,18.05,30,540.6,540.6,1770540.5999999999,49831.85,22,2
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE54000.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,54000,3800.0,503.9,15.29,3700.0,3800.0,3700.0,3800.0,30,112500.0,112500.0,1732500.0,49831.85,31,2
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE53100.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,53100,2750.0,316.3,13.0,2750.0,2750.0,2750.0,2750.0,30,82500.0,82500.0,1675500.0,49831.85,45,2
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE52700.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,52700,2850.0,746.1,35.46,2305.5,2850.0,2305.5,2850.0,30,77332.5,77332.5,1658332.5,49831.85,453,2
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE55200.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,55200,8.25,-5.95,-41.9,14.2,14.2,8.25,8.25,30,336.6,336.6,1656336.6,49831.85,111,2
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE52400.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,52400,2189.05,-231.7,-9.57,2189.1,2189.1,2189.05,2189.05,30,65672.1,65672.1,1637672.1,49831.85,5,2
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE51800.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,51800,378.15,0.0,0.0,378.15,378.15,378.15,378.15,30,11344.5,11344.5,1565344.5,49831.85,7,2
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE51300.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,51300,344.85,-1389.95,-80.12,344.9,344.9,344.85,344.9,30,10346.1,10346.1,1549346.1,49831.85,2,2
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024CE50300.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Call,50300,1377.35,128.0,10.25,1311.8,1377.35,1311.8,1377.35,30,40337.1,40337.1,1549337.1,49831.85,4,2
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024CE50200.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Call,50200,1316.05,-153.1,-10.42,1253.4,1316.05,1253.4,1316.05,30,38541.6,38541.6,1544541.6,49831.85,2,2
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE50300.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,50300,1100.0,-154.45,-12.31,1000.0,1100.0,1000.0,1100.0,30,31500.0,31500.0,1540500.0,49831.85,2,2
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE49300.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,49300,1716.65,-368.9,-17.69,2101.45,2101.45,1716.65,1716.65,30,57271.5,57271.5,1536271.5,49831.85,6,2
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE49700.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,49700,1490.0,-338.0,-18.49,1490.0,1490.0,1490.0,1490.0,30,44700.0,44700.0,1535700.0,49831.85,3,2
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024CE49000.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Call,49000,1740.0,-240.0,-12.12,1980.0,1980.0,1740.0,1740.0,30,55800.0,55800.0,1525800.0,49831.85,1,2
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE43500.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,43500,6850.0,-205.4,-2.91,7300.0,7300.0,6850.0,6850.0,30,212250.0,212250.0,1517250.0,49831.85,22,2
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE46500.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,46500,3540.0,-18.2,-0.51,3650.0,3650.0,3540.0,3540.0,30,107850.0,107850.0,1502850.0,49831.85,96,2
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE47300.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,47300,2529.0,-206.45,-7.55,2772.0,2772.0,2529.0,2529.0,30,79515.0,79515.0,1498515.0,49831.85,3,2
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE49200.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,49200,481.1,-61.0,-11.25,475.4,481.1,475.4,481.1,30,14347.5,14347.5,1490347.5,49831.85,2,2
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024PE48200.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Put,48200,300.0,-68.4,-18.57,300.0,300.0,300.0,300.0,30,9000.0,9000.0,1455000.0,49831.85,1,2
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE47400.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,47400,51.6,-5.7,-9.95,51.6,51.6,51.6,51.6,30,1548.0,1548.0,1423548.0,49831.85,406,2
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE47200.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,47200,244.25,-83.7,-25.52,243.95,244.25,243.95,244.1,30,7323.0,7323.0,1423323.0,49831.85,2,2
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE60000.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,60000,9800.0,300.0,3.16,9800.0,9800.0,9800.0,9800.0,15,147000.0,147000.0,1047000.0,49831.85,101,1
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE57000.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,57000,10.0,-20.15,-66.83,10.0,10.0,10.0,10.0,15,150.0,150.0,855150.0,49831.85,1,1
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE53400.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,53400,3365.0,527.75,18.6,3365.0,3365.0,3365.0,3365.0,15,50475.0,50475.0,851475.0,49831.85,9,1
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024CE53500.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Call,53500,299.0,-82.85,-21.7,299.0,299.0,299.0,299.0,15,4485.0,4485.0,806985.0,49831.85,2,1
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE52000.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,52000,1794.25,84.25,4.93,1794.25,1794.25,1794.25,1794.25,15,26913.75,26913.75,806913.75,49831.85,5,1
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024CE50800.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Call,50800,1631.6,-70.4,-4.14,1631.6,1631.6,1631.6,1631.6,15,24474.0,24474.0,786474.0,49831.85,7,1
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024PE50800.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Put,50800,1200.0,-309.7,-20.51,1200.0,1200.0,1200.0,1200.0,15,18000.0,18000.0,780000.0,49831.85,1,1
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE51700.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,51700,279.5,-720.5,-72.05,279.5,279.5,279.5,279.5,15,4192.5,4192.5,779692.5,49831.85,3,1
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024CE49900.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Call,49900,1941.8,-1725.45,-47.05,1941.8,1941.8,1941.8,1941.8,15,29127.0,29127.0,777627.0,49831.85,1,1
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024CE51000.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Call,51000,750.1,-149.6,-16.63,750.1,750.1,750.1,750.1,15,11251.5,11251.5,776251.5,49831.85,2,1
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE49100.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,49100,2220.7,-108.2,-4.65,2220.7,2220.7,2220.7,2220.7,15,33310.5,33310.5,769810.5,49831.85,1,1
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024CE47000.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Call,47000,4100.0,0.0,0.0,4100.0,4100.0,4100.0,4100.0,15,61500.0,61500.0,766500.0,49831.85,2,1
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE47400.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,47400,3088.0,-2321.55,-42.92,3088.0,3088.0,3088.0,3088.0,15,46320.0,46320.0,757320.0,49831.85,1,1
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE47600.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,47600,2885.0,-2338.9,-44.77,2885.0,2885.0,2885.0,2885.0,15,43275.0,43275.0,757275.0,49831.85,1,1
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE47200.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,47200,3270.0,-2326.7,-41.57,3270.0,3270.0,3270.0,3270.0,15,49050.0,49050.0,757050.0,49831.85,1,1
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE47800.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,47800,2629.6,7.5,0.29,2629.6,2629.6,2629.6,2629.6,15,39444.0,39444.0,756444.0,49831.85,9,1
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE42000.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,42000,8369.8,-280.2,-3.24,8369.8,8369.8,8369.8,8369.8,15,125546.99999999999,125546.99999999999,755547.0,49831.85,15,1
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE47200.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,47200,3150.0,82.0,2.67,3150.0,3150.0,3150.0,3150.0,15,47250.0,47250.0,755250.0,49831.85,0,1
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE43000.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,43000,7330.0,-150.0,-2.01,7330.0,7330.0,7330.0,7330.0,15,109950.0,109950.0,754950.0,49831.85,2,1
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE45900.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,45900,4334.75,-1500.8,-25.72,4334.75,4334.75,4334.75,4334.75,15,65021.25,65021.25,753521.25,49831.85,5,1
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE49400.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,49400,680.0,170.1,33.36,680.0,680.0,680.0,680.0,15,10200.0,10200.0,751200.0,49831.85,6,1
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE41000.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,41000,9066.0,-514.0,-5.37,9066.0,9066.0,9066.0,9066.0,15,135990.0,135990.0,750990.0,49831.85,129,1
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE47100.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,47100,2929.6,-2567.25,-46.7,2929.6,2929.6,2929.6,2929.6,15,43944.0,43944.0,750444.0,49831.85,1,1
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE48300.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,48300,393.5,67.85,20.84,393.5,393.5,393.5,393.5,15,5902.5,5902.5,730402.5,49831.85,2,1
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE47900.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,47900,192.75,-83.7,-30.28,192.75,192.75,192.75,192.75,15,2891.25,2891.25,721391.25,49831.85,1,1
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE47800.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,47800,171.5,-89.85,-34.38,171.5,171.5,171.5,171.5,15,2572.5,2572.5,719572.5,49831.85,1,1
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE47700.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,47700,140.65,-106.2,-43.02,140.65,140.65,140.65,140.65,15,2109.75,2109.75,717609.75,49831.85,1,1
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE47100.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,47100,259.2,-38.7,-12.99,259.2,259.2,259.2,259.2,15,3888.0,3888.0,710388.0,49831.85,1,1
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE47200.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,47200,21.0,-20.25,-49.09,21.0,21.0,21.0,21.0,15,315.0,315.0,708315.0,49831.85,2,1
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE42000.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,42000,36.3,1.7,4.91,36.3,36.3,36.3,36.3,15,544.5,544.5,630544.5,49831.85,1,1
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE56500.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,56500,5861.15,0.0,0.0,0.0,0.0,0.0,5861.15,0,0.0,0.0,0.0,49831.85,1,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE47400.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,47400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE46800.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,46800,4866.05,-12.0,-0.25,0.0,0.0,0.0,4878.05,0,0.0,0.0,0.0,49831.85,3,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE43500.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,43500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE54800.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,54800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE53100.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,53100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE46800.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,46800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE51400.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,51400,612.1,0.0,0.0,0.0,0.0,0.0,612.1,0,0.0,0.0,0.0,49831.85,6,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE51300.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,51300,1600.0,0.0,0.0,0.0,0.0,0.0,1600.0,0,0.0,0.0,0.0,49831.85,1,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE46700.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,46700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024PE43500.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Put,43500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE54100.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,54100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE56500.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,56500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE52600.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,52600,2100.45,0.0,0.0,0.0,0.0,0.0,2100.45,0,0.0,0.0,0.0,49831.85,3,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE54100.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,54100,23.95,0.0,0.0,0.0,0.0,0.0,23.95,0,0.0,0.0,0.0,49831.85,1093,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024CE46900.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Call,46900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-06-2025CE52500.00,OPTIDX,Index Options,BANKNIFTY 25-Jun-2025,25-Jun-2025,Call,52500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE54300.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,54300,4100.0,0.0,0.0,0.0,0.0,0.0,4100.0,0,0.0,0.0,0.0,49831.85,31,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE49200.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,49200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE49100.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,49100,550.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE53000.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,53000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY26-03-2025PE54000.00,OPTIDX,Index Options,BANKNIFTY 26-Mar-2025,26-Mar-2025,Put,54000,2300.0,0.0,0.0,0.0,0.0,0.0,2300.0,0,0.0,0.0,0.0,49831.85,1,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE50700.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,50700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE55700.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,55700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024PE50700.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Put,50700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024PE49300.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Put,49300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE54800.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,54800,31.5,1.5,5.0,0.0,0.0,0.0,30.0,0,0.0,0.0,0.0,49831.85,32,0
BANKNIFTY,OPTIDXBANKNIFTY24-12-2024CE60000.00,OPTIDX,Index Options,BANKNIFTY 24-Dec-2024,24-Dec-2024,Call,60000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024CE42000.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Call,42000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE55700.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,55700,24.4,0.0,0.0,0.0,0.0,0.0,24.4,0,0.0,0.0,0.0,49831.85,6,0
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024CE52500.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Call,52500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE52900.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,52900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE54700.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,54700,3065.55,-26.05,-0.84,0.0,0.0,0.0,3091.6,0,0.0,0.0,0.0,49831.85,18,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE54800.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,54800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE43500.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,43500,6650.0,0.0,0.0,0.0,0.0,0.0,6650.0,0,0.0,0.0,0.0,49831.85,42,0
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024CE50800.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Call,50800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE46900.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,46900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE54700.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,54700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE44400.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,44400,7304.85,0.0,0.0,0.0,0.0,0.0,7304.85,0,0.0,0.0,0.0,49831.85,10,0
BANKNIFTY,OPTIDXBANKNIFTY24-12-2024CE58500.00,OPTIDX,Index Options,BANKNIFTY 24-Dec-2024,24-Dec-2024,Call,58500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE56000.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,56000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE55500.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,55500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE58000.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,58000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE46700.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,46700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,49831.85,0,0
